Index,Date,name,Scenario,Figure,Value,BusinessUnit,Factor
1979,2023-07-01,Coal Dry Mining (Mt),Actual,Month,0.6594,ACME,1000000
1980,2023-07-01,Coal Dry Mining (Mt),Plan,Year-To-Date,4.24632,ACME,1000000
1981,2023-07-01,Drills per Hour (TOH),Actual,Month,470.94216,Drill & Blast Division,1
1982,2023-07-01,Drills per Hour (TOH),Actual,Month,31321.23348,Pacific Surface Mining Solutions,1
1983,2023-07-01,Drills per Hour (TOH),Actual,Month,20066.88252,Geomining Innovations,1
1984,2023-07-01,Drills per Hour (TOH),Actual,Month,228.02016,Deep Earth Exploration Unit,1
1985,2023-07-01,Drills per Hour (TOH),Actual,Month,156.45312,ACME,1
1986,2023-07-01,Drills per Hour (TOH),Actual,Month,49108.9362,Rock Solid Enterprises,1
1987,2023-07-01,Drills per Hour (TOH),Actual,Month,4719.91968,Core Extraction Systems,1
1988,2023-07-01,Drills per Hour (TOH),Actual,Month,5712.93576,Mineral Extraction Technologies,1
1989,2023-07-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3353.16132,Geomining Innovations,1
1990,2023-07-01,Rate (Mt.EFH Km),Actual,Month,3353.16132,Geomining Innovations,1
1991,2023-07-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3910.66284,Core Extraction Systems,1
1992,2023-07-01,Rate (Mt.EFH Km),Actual,Month,4187.39184,Core Extraction Systems,1
1993,2023-07-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4867.5978,Mineral Extraction Technologies,1
1994,2023-07-01,Rate (Mt.EFH Km),Actual,Month,5608.16604,Mineral Extraction Technologies,1
1995,2023-07-01,Coal Mined (Mt),Actual,Year-To-Date,51.88056,Deep Earth Exploration Unit,1000000
1996,2023-07-01,Coal Mined (Mt),Actual,Month,5.52216,Deep Earth Exploration Unit,1000000
1997,2023-07-01,Coal Mined (Mt),Plan,Year-To-Date,52.35624,Deep Earth Exploration Unit,1000000
1998,2023-08-01,Coal Mined (Mt),Actual,Year-To-Date,15.99612,ACME,1000000
1999,2023-08-01,Coal Mined (Mt),Actual,Month,2.03244,ACME,1000000
2000,2023-08-01,Coal Dry Mining (Mt),Plan,Month,0.77292,ACME,1000000
2001,2023-08-01,Utility (%),Actual,Year-To-Date,46.896,Deep Earth Exploration Unit,1
2002,2023-08-01,Utility (%),Actual,Month,44.556,Deep Earth Exploration Unit,1
2003,2023-08-01,Utility (%),Plan,Year-To-Date,54.732,Deep Earth Exploration Unit,1
2004,2023-08-01,Utility (%),Plan,Month,60.672,Deep Earth Exploration Unit,1
2005,2023-08-01,Coal Mined (Mt),Plan,Year-To-Date,16.19376,ACME,1000000
2006,2023-08-01,Coal Mined (Mt),Plan,Month,2.10816,ACME,1000000
2007,2023-08-01,Yield (%),Actual,Year-To-Date,38.652,Deep Earth Exploration Unit,1
2008,2023-08-01,Yield (%),Actual,Month,35.784,Deep Earth Exploration Unit,1
2009,2023-08-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
2010,2023-08-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
2011,2023-08-01,Coal Dry Mining (Mt),Actual,Year-To-Date,11.24364,Deep Earth Exploration Unit,1000000
2012,2023-08-01,Coal Dry Mining (Mt),Actual,Month,1.50636,Deep Earth Exploration Unit,1000000
2013,2023-08-01,Coal Dry Mining (Mt),Plan,Year-To-Date,9.41832,Deep Earth Exploration Unit,1000000
2014,2023-08-01,Coal Dry Mining (Mt),Plan,Month,3.0048,Deep Earth Exploration Unit,1000000
2015,2023-08-01,Coal Dry Mining (Mt),Actual,Year-To-Date,5.03844,ACME,1000000
2016,2023-08-01,Coal Dry Mining (Mt),Actual,Month,0.77292,ACME,1000000
2017,2023-08-01,Coal Dry Mining (Mt),Plan,Year-To-Date,5.01924,ACME,1000000
2018,2023-08-01,Drills per Hour (TOH),Actual,Month,547.94532,Drill & Blast Division,1
2019,2023-08-01,Drills per Hour (TOH),Actual,Month,31557.648,Pacific Surface Mining Solutions,1
2020,2023-08-01,Drills per Hour (TOH),Actual,Month,30741.11052,Geomining Innovations,1
2021,2023-08-01,Drills per Hour (TOH),Actual,Month,219.69144,Deep Earth Exploration Unit,1
2022,2023-08-01,Drills per Hour (TOH),Actual,Month,163.09512,ACME,1
2023,2023-08-01,Drills per Hour (TOH),Actual,Month,49458.85428,Rock Solid Enterprises,1
2024,2023-08-01,Drills per Hour (TOH),Actual,Month,4094.16072,Core Extraction Systems,1
2025,2023-08-01,Drills per Hour (TOH),Actual,Month,6818.30244,Mineral Extraction Technologies,1
2026,2023-08-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3199.70292,Geomining Innovations,1
2027,2023-08-01,Rate (Mt.EFH Km),Actual,Month,3046.24452,Geomining Innovations,1
2028,2023-08-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3925.30476,Core Extraction Systems,1
2029,2023-08-01,Rate (Mt.EFH Km),Actual,Month,4017.8442,Core Extraction Systems,1
2030,2023-08-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4898.64672,Mineral Extraction Technologies,1
2031,2023-08-01,Rate (Mt.EFH Km),Actual,Month,5095.27104,Mineral Extraction Technologies,1
2032,2023-08-01,Coal Mined (Mt),Actual,Year-To-Date,59.22204,Deep Earth Exploration Unit,1000000
2033,2023-08-01,Coal Mined (Mt),Actual,Month,7.34148,Deep Earth Exploration Unit,1000000
2034,2023-08-01,Coal Mined (Mt),Plan,Year-To-Date,60.22596,Deep Earth Exploration Unit,1000000
2035,2023-09-01,Coal Mined (Mt),Actual,Year-To-Date,17.7672,ACME,1000000
2036,2023-09-01,Coal Mined (Mt),Actual,Month,1.77108,ACME,1000000
2037,2023-09-01,Coal Dry Mining (Mt),Plan,Month,0.68616,ACME,1000000
2038,2023-09-01,Utility (%),Actual,Year-To-Date,47.88,Deep Earth Exploration Unit,1
2039,2023-09-01,Utility (%),Actual,Month,55.812,Deep Earth Exploration Unit,1
2040,2023-09-01,Utility (%),Plan,Year-To-Date,55.38,Deep Earth Exploration Unit,1
2041,2023-09-01,Utility (%),Plan,Month,60.672,Deep Earth Exploration Unit,1
2042,2023-09-01,Coal Mined (Mt),Plan,Year-To-Date,18.26748,ACME,1000000
2043,2023-09-01,Coal Mined (Mt),Plan,Month,2.07384,ACME,1000000
2044,2023-09-01,Yield (%),Actual,Year-To-Date,38.856,Deep Earth Exploration Unit,1
2045,2023-09-01,Yield (%),Actual,Month,40.404,Deep Earth Exploration Unit,1
2046,2023-09-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
2047,2023-09-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
2048,2023-09-01,Coal Dry Mining (Mt),Actual,Year-To-Date,12.35904,Deep Earth Exploration Unit,1000000
2049,2023-09-01,Coal Dry Mining (Mt),Actual,Month,1.06884,Deep Earth Exploration Unit,1000000
2050,2023-09-01,Coal Dry Mining (Mt),Plan,Year-To-Date,12.32628,Deep Earth Exploration Unit,1000000
2051,2023-09-01,Coal Dry Mining (Mt),Plan,Month,2.90784,Deep Earth Exploration Unit,1000000
2052,2023-09-01,Coal Dry Mining (Mt),Actual,Year-To-Date,5.7246,ACME,1000000
2053,2023-09-01,Coal Dry Mining (Mt),Actual,Month,0.68616,ACME,1000000
2054,2023-09-01,Coal Dry Mining (Mt),Plan,Year-To-Date,5.70552,ACME,1000000
2055,2023-09-01,Drills per Hour (TOH),Actual,Month,543.5898,Drill & Blast Division,1
2056,2023-09-01,Drills per Hour (TOH),Actual,Month,31025.40744,Pacific Surface Mining Solutions,1
2057,2023-09-01,Drills per Hour (TOH),Actual,Month,31223.63412,Geomining Innovations,1
2058,2023-09-01,Drills per Hour (TOH),Actual,Month,257.1354,Deep Earth Exploration Unit,1
2059,2023-09-01,Drills per Hour (TOH),Actual,Month,156.79704,ACME,1
2060,2023-09-01,Drills per Hour (TOH),Actual,Month,49527.321,Rock Solid Enterprises,1
2061,2023-09-01,Drills per Hour (TOH),Actual,Month,4986.72024,Core Extraction Systems,1
2062,2023-09-01,Drills per Hour (TOH),Actual,Month,7179.73116,Mineral Extraction Technologies,1
2063,2023-09-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3075.28608,Geomining Innovations,1
2064,2023-09-01,Rate (Mt.EFH Km),Actual,Month,2818.15788,Geomining Innovations,1
2065,2023-09-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3880.06716,Core Extraction Systems,1
2066,2023-09-01,Rate (Mt.EFH Km),Actual,Month,3529.47108,Core Extraction Systems,1
2067,2023-09-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4918.42944,Mineral Extraction Technologies,1
2068,2023-09-01,Rate (Mt.EFH Km),Actual,Month,5068.15392,Mineral Extraction Technologies,1
2069,2023-09-01,Coal Mined (Mt),Actual,Year-To-Date,66.62268,Deep Earth Exploration Unit,1000000
2070,2023-09-01,Coal Mined (Mt),Actual,Month,7.40064,Deep Earth Exploration Unit,1000000
2071,2023-09-01,Coal Mined (Mt),Plan,Year-To-Date,68.33424,Deep Earth Exploration Unit,1000000
2072,2023-10-01,Coal Mined (Mt),Actual,Year-To-Date,19.23228,ACME,1000000
2073,2023-10-01,Coal Mined (Mt),Actual,Month,1.46508,ACME,1000000
2074,2023-10-01,Coal Dry Mining (Mt),Plan,Month,0.53916,ACME,1000000
2075,2023-10-01,Utility (%),Actual,Year-To-Date,48.696,Deep Earth Exploration Unit,1
2076,2023-10-01,Utility (%),Actual,Month,55.956,Deep Earth Exploration Unit,1
2077,2023-10-01,Utility (%),Plan,Year-To-Date,55.92,Deep Earth Exploration Unit,1
2078,2023-10-01,Utility (%),Plan,Month,60.672,Deep Earth Exploration Unit,1
2079,2023-10-01,Coal Mined (Mt),Plan,Year-To-Date,20.1174,ACME,1000000
2080,2023-10-01,Coal Mined (Mt),Plan,Month,1.84992,ACME,1000000
2081,2023-10-01,Yield (%),Actual,Year-To-Date,39.384,Deep Earth Exploration Unit,1
2082,2023-10-01,Yield (%),Actual,Month,43.872,Deep Earth Exploration Unit,1
2083,2023-10-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
2084,2023-10-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
2085,2023-10-01,Coal Dry Mining (Mt),Actual,Year-To-Date,13.2588,Deep Earth Exploration Unit,1000000
2086,2023-10-01,Coal Dry Mining (Mt),Actual,Month,0.89976,Deep Earth Exploration Unit,1000000
2087,2023-10-01,Coal Dry Mining (Mt),Plan,Year-To-Date,15.18564,Deep Earth Exploration Unit,1000000
2088,2023-10-01,Coal Dry Mining (Mt),Plan,Month,2.85936,Deep Earth Exploration Unit,1000000
2089,2023-10-01,Coal Dry Mining (Mt),Actual,Year-To-Date,6.21924,ACME,1000000
2090,2023-10-01,Coal Dry Mining (Mt),Actual,Month,0.49464,ACME,1000000
2091,2023-10-01,Coal Dry Mining (Mt),Plan,Year-To-Date,6.24468,ACME,1000000
2092,2023-10-01,Drills per Hour (TOH),Actual,Month,590.32524,Drill & Blast Division,1
2093,2023-10-01,Drills per Hour (TOH),Actual,Month,31271.8158,Pacific Surface Mining Solutions,1
2094,2023-10-01,Drills per Hour (TOH),Actual,Month,29269.35,Geomining Innovations,1
2095,2023-10-01,Drills per Hour (TOH),Actual,Month,261.79968,Deep Earth Exploration Unit,1
2096,2023-10-01,Drills per Hour (TOH),Actual,Month,149.78736,ACME,1
2097,2023-10-01,Drills per Hour (TOH),Actual,Month,49625.7804,Rock Solid Enterprises,1
2098,2023-10-01,Drills per Hour (TOH),Actual,Month,5103.52512,Core Extraction Systems,1
2099,2023-10-01,Drills per Hour (TOH),Actual,Month,6920.17812,Mineral Extraction Technologies,1
2100,2023-10-01,Rate (Mt.EFH Km),Actual,Year-To-Date,2985.10224,Geomining Innovations,1
2101,2023-10-01,Rate (Mt.EFH Km),Actual,Month,2717.46012,Geomining Innovations,1
2102,2023-10-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3882.0444,Core Extraction Systems,1
2103,2023-10-01,Rate (Mt.EFH Km),Actual,Month,3898.79436,Core Extraction Systems,1
2104,2023-10-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4918.11216,Mineral Extraction Technologies,1
2105,2023-10-01,Rate (Mt.EFH Km),Actual,Month,4915.464,Mineral Extraction Technologies,1
2106,2023-10-01,Coal Mined (Mt),Actual,Year-To-Date,73.94868,Deep Earth Exploration Unit,1000000
2107,2023-10-01,Coal Mined (Mt),Actual,Month,7.326,Deep Earth Exploration Unit,1000000
2108,2023-10-01,Coal Mined (Mt),Plan,Year-To-Date,76.27368,Deep Earth Exploration Unit,1000000
2109,2023-11-01,Coal Mined (Mt),Actual,Year-To-Date,20.91,ACME,1000000
2110,2023-11-01,Coal Mined (Mt),Actual,Month,1.6776,ACME,1000000
2111,2023-11-01,Coal Dry Mining (Mt),Plan,Month,0.62208,ACME,1000000
2112,2023-11-01,Utility (%),Actual,Year-To-Date,48.996,Deep Earth Exploration Unit,1
2113,2023-11-01,Utility (%),Actual,Month,52.056,Deep Earth Exploration Unit,1
2114,2023-11-01,Utility (%),Plan,Year-To-Date,56.52,Deep Earth Exploration Unit,1
2115,2023-11-01,Utility (%),Plan,Month,62.664,Deep Earth Exploration Unit,1
2116,2023-11-01,Coal Mined (Mt),Plan,Year-To-Date,22.32624,ACME,1000000
2117,2023-11-01,Coal Mined (Mt),Plan,Mont,2.20884,ACME,1000000
2118,2023-11-01,Yield (%),Actual,Year-To-Date,39.444,Deep Earth Exploration Unit,1
2119,2023-11-01,Yield (%),Actual,Month,40.248,Deep Earth Exploration Unit,1
2120,2023-11-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
2121,2023-11-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
2122,2023-11-01,Coal Dry Mining (Mt),Actual,Year-To-Date,14.19492,Deep Earth Exploration Unit,1000000
2123,2023-11-01,Coal Dry Mining (Mt),Actual,Month,0.93612,Deep Earth Exploration Unit,1000000
2124,2023-11-01,Coal Dry Mining (Mt),Plan,Year-To-Date,18.09348,Deep Earth Exploration Unit,1000000
2125,2023-11-01,Coal Dry Mining (Mt),Plan,Month,2.90784,Deep Earth Exploration Unit,1000000
2126,2023-11-01,Coal Dry Mining (Mt),Actual,Year-To-Date,6.80004,ACME,1000000
2127,2023-11-01,Coal Dry Mining (Mt),Actual,Month,0.5808,ACME,1000000
2128,2023-11-01,Coal Dry Mining (Mt),Plan,Year-To-Date,6.86676,ACME,1000000
2129,2023-11-01,Drills per Hour (TOH),Actual,Month,601.46892,Drill & Blast Division,1
2130,2023-11-01,Drills per Hour (TOH),Actual,Month,31605.04632,Pacific Surface Mining Solutions,1
2131,2023-11-01,Drills per Hour (TOH),Actual,Month,30787.09932,Geomining Innovations,1
2132,2023-11-01,Drills per Hour (TOH),Actual,Month,250.09584,Deep Earth Exploration Unit,1
2133,2023-11-01,Drills per Hour (TOH),Actual,Month,150.8208,ACME,1
2134,2023-11-01,Drills per Hour (TOH),Actual,Month,48645.243,Rock Solid Enterprises,1
2135,2023-11-01,Drills per Hour (TOH),Actual,Month,5116.46244,Core Extraction Systems,1
2136,2023-11-01,Drills per Hour (TOH),Actual,Month,6942.5574,Mineral Extraction Technologies,1
2137,2023-11-01,Rate (Mt.EFH Km),Actual,Year-To-Date,2885.32296,Geomining Innovations,1
2138,2023-11-01,Rate (Mt.EFH Km),Actual,Month,2476.79508,Geomining Innovations,1
2139,2023-11-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3877.89912,Core Extraction Systems,1
2140,2023-11-01,Rate (Mt.EFH Km),Actual,Month,3837.32916,Core Extraction Systems,1
2141,2023-11-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4902.87516,Mineral Extraction Technologies,1
2142,2023-11-01,Rate (Mt.EFH Km),Actual,Month,4756.67556,Mineral Extraction Technologies,1
2143,2023-11-01,Coal Mined (Mt),Actual,Year-To-Date,81.47676,Deep Earth Exploration Unit,1000000
2144,2023-11-01,Coal Mined (Mt),Actual,Month,7.52808,Deep Earth Exploration Unit,1000000
2145,2023-11-01,Coal Mined (Mt),Plan,Year-To-Date,84.25752,Deep Earth Exploration Unit,1000000
2146,2023-12-01,Coal Mined (Mt),Actual,Year-To-Date,88.7646,Deep Earth Exploration Unit,1000000
2147,2023-12-01,Coal Mined (Mt),Actual,Month,7.28784,Deep Earth Exploration Unit,1000000
2148,2023-12-01,Coal Dry Mining (Mt),Plan,Month,0.64284,ACME,1000000
2149,2023-12-01,Utility (%),Actual,Year-To-Date,49.38,Deep Earth Exploration Unit,1
2150,2023-12-01,Utility (%),Actual,Month,53.448,Deep Earth Exploration Unit,1
2151,2023-12-01,Utility (%),Plan,Year-To-Date,56.796,Deep Earth Exploration Unit,1
2152,2023-12-01,Utility (%),Plan,Month,59.676,Deep Earth Exploration Unit,1
2153,2023-12-01,Coal Mined $&$!,Plan,Year-To-Date,92.63604,Deep Earth Exploration Unit,1000000
2154,2023-12-01,Coal Mined (Mt),Plan,Month,8.37852,Deep Earth Exploration Unit,1000000
2155,2023-12-01,Coal Mined (Mt),Actual,Month,2.028,ACME,1000000
2156,2023-12-01,Coal Mined (Mt),Plan,Year-To-Date,24.57384,ACME,1000000
2157,2023-12-01,Coal Mined (Mt),Plan,Month,2.2476,ACME,1000000
2158,2023-12-01,Yield (%),Actual,Month,40.908,Deep Earth Exploration Unit,1
2159,2023-12-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
2160,2023-12-01,Coal Dry Mining (Mt),Actual,Year-To-Date,14.79864,Deep Earth Exploration Unit,1000000
2161,2023-12-01,Coal Dry Mining (Mt),Actual,Month,0.6036,Deep Earth Exploration Unit,1000000
2162,2023-12-01,Coal Dry Mining (Mt),Plan,Year-To-Date,21.09828,Deep Earth Exploration Unit,1000000
2163,2023-12-01,Coal Dry Mining (Mt),Plan,Month,3.0048,Deep Earth Exploration Unit,1000000
2164,2023-12-01,Coal Dry Mining (Mt),Actual,Month,0.62316,ACME,1000000
2165,2023-12-01,Coal Dry Mining (Mt),Plan,Year-To-Date,7.50948,ACME,1000000
2166,2023-12-01,Drills per Hour (TOH),Actual,Month,629.24148,Drill & Blast Division,1
2167,2023-12-01,Drills per Hour (TOH),Actual,Month,31457.49312,Pacific Surface Mining Solutions,1
2168,2023-12-01,Drills per Hour (TOH),Actual,Month,30967.41768,Geomining Innovations,1
2169,2023-12-01,Drills per Hour (TOH),Actual,Month,246.3042,Deep Earth Exploration Unit,1
2170,2023-12-01,Drills per Hour (TOH),Actual,Month,137.301,ACME,1
2171,2023-12-01,Drills per Hour (TOH),Actual,Month,48288.45948,Rock Solid Enterprises,1
2172,2023-12-01,Drills per Hour (TOH),Actual,Month,5382.27816,Core Extraction Systems,1
2173,2023-12-01,Drills per Hour (TOH),Actual,Month,7026.69156,Mineral Extraction Technologies,1
2174,2023-12-01,Rate (Mt.EFH Km),Actual,Year-To-Date,2794.9068,Geomining Innovations,1
2175,2023-12-01,Rate (Mt.EFH Km),Actual,Month,2348.53824,Geomining Innovations,1
2176,2023-12-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3836.1546,Core Extraction Systems,1
2177,2023-12-01,Rate (Mt.EFH Km),Actual,Month,3400.37904,Core Extraction Systems,1
2178,2023-12-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4869.46164,Mineral Extraction Technologies,1
2179,2024-01-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4286.69112,Mineral Extraction Technologies,1
2180,2024-01-01,Rate (Mt.EFH Km),Actual,Month,4286.69112,Mineral Extraction Technologies,1
2181,2024-01-01,Coal Dry Mining (Mt),Plan,Month,0.6696,ACME,1000000
2182,2024-01-01,Utility (%),Actual,Year-To-Date,51.336,Deep Earth Exploration Unit,1
2183,2024-01-01,Utility (%),Actual,Month,51.336,Deep Earth Exploration Unit,1
2184,2024-01-01,Utility (%),Plan,Year-To-Date,54.18,Deep Earth Exploration Unit,1
2185,2024-01-01,Utility (%),Plan,Month,54.18,Deep Earth Exploration Unit,1
2186,2024-01-01,Coal Mined (Mt),Actual,Year-To-Date,5.2488,Deep Earth Exploration Unit,1000000
2187,2024-01-01,Coal Mined (Mt),Actual,Month,5.2488,Deep Earth Exploration Unit,1000000
2188,2024-01-01,Coal Mined (Mt),Plan,Year-To-Date,6.47148,Deep Earth Exploration Unit,1000000
2189,2024-01-01,Coal Mined (Mt),Plan,Month,6.47148,Deep Earth Exploration Unit,1000000
2190,2024-01-01,Coal Mined (Mt),Actual,Year-To-Date,2.11512,ACME,1000000
2191,2024-01-01,Coal Mined (Mt),Actual,Month,2.11512,ACME,1000000
2192,2024-01-01,Yield (%),Actual,Year-To-Date,38.988,Deep Earth Exploration Unit,1
2193,2024-01-01,Yield (%),Actual,Month,38.988,Deep Earth Exploration Unit,1
2194,2024-01-01,Yield (%),Plan,Year-To-Date,44.4,Deep Earth Exploration Unit,1
2195,2024-01-01,Yield (%),Plan,Month,44.4,Deep Earth Exploration Unit,1
2196,2024-01-01,Coal Dry Mining (Mt),Actual,Year-To-Date,0.59832,ACME,1000000
2197,2024-01-01,Coal Dry Mining (Mt),Actual,Month,0.59832,ACME,1000000
2198,2024-01-01,Coal Dry Mining (Mt),Plan,Year-To-Date,0.6696,ACME,1000000
2199,2024-01-01,Drills per Hour (TOH),Actual,Month,680.61096,Drill & Blast Division,1
2200,2024-01-01,Drills per Hour (TOH),Actual,Month,31437.59928,Pacific Surface Mining Solutions,1
2201,2024-01-01,Drills per Hour (TOH),Actual,Month,32861.4348,Geomining Innovations,1
2202,2024-01-01,Drills per Hour (TOH),Actual,Month,253.27308,Deep Earth Exploration Unit,1
2203,2024-01-01,Drills per Hour (TOH),Actual,Month,147.02688,ACME,1
2204,2024-01-01,Drills per Hour (TOH),Actual,Month,44964.3546,Rock Solid Enterprises,1
2205,2024-01-01,Drills per Hour (TOH),Actual,Month,5008.13448,Core Extraction Systems,1
2206,2024-01-01,Drills per Hour (TOH),Actual,Month,6140.2668,Mineral Extraction Technologies,1
2207,2024-01-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3387.63492,Geomining Innovations,1
2208,2024-01-01,Rate (Mt.EFH Km),Actual,Month,3387.63492,Geomining Innovations,1
2209,2024-01-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3635.81808,Core Extraction Systems,1
2210,2024-02-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4502.01324,Mineral Extraction Technologies,1
2211,2024-02-01,Rate (Mt.EFH Km),Actual,Month,4729.55676,Mineral Extraction Technologies,1
2212,2024-02-01,Coal Dry Mining (Mt),Plan,Month,0.3024,ACME,1000000
2213,2024-02-01,Utility (%),Actual,Year-To-Date,50.88,Deep Earth Exploration Unit,1
2214,2024-02-01,Utility (%),Actual,Month,50.4,Deep Earth Exploration Unit,1
2215,2024-02-01,Utility (%),Plan,Year-To-Date,54.18,Deep Earth Exploration Unit,1
2216,2024-02-01,Utility (%),Plan,Month,54.18,Deep Earth Exploration Unit,1
2217,2024-02-01,Coal Mined (Mt),Actual,Year-To-Date,10.49508,Deep Earth Exploration Unit,1000000
2218,2024-02-01,Coal Mined (Mt),Actual,Month,5.24628,Deep Earth Exploration Unit,1000000
2219,2024-02-01,Coal Mined (Mt),Plan,Year-To-Date,12.41856,Deep Earth Exploration Unit,1000000
2220,2024-02-01,Coal Mined (Mt),Plan,Month,5.94708,Deep Earth Exploration Unit,1000000
2221,2024-02-01,Coal Mined (Mt),Actual,Year-To-Date,3.50472,ACME,1000000
2222,2024-02-01,Coal Mined (Mt),Actual,Month,1.38972,ACME,1000000
2223,2024-02-01,Yield (%),Actual,Year-To-Date,38.448,Deep Earth Exploration Unit,1
2224,2024-02-01,Yield (%),Actual,Month,37.812,Deep Earth Exploration Unit,1
2225,2024-02-01,Yield (%),Plan,Year-To-Date,44.4,Deep Earth Exploration Unit,1
2226,2024-02-01,Yield (%),Plan,Month,44.4,Deep Earth Exploration Unit,1
2227,2024-02-01,Coal Dry Mining (Mt),Actual,Year-To-Date,0.9234,ACME,1000000
2228,2024-02-01,Coal Dry Mining (Mt),Actual,Month,0.32496,ACME,1000000
2229,2024-02-01,Coal Dry Mining (Mt),Plan,Year-To-Date,0.972,ACME,1000000
2230,2024-02-01,Drills per Hour (TOH),Actual,Month,11816.09136,Drill & Blast Division,1
2231,2024-02-01,Drills per Hour (TOH),Actual,Month,31569.06732,Pacific Surface Mining Solutions,1
